日期,台灣水泥股份有限公司蘇澳廠-P101 #3旋窯-不透光率(20%)-超標,台灣水泥股份有限公司蘇澳廠-P101 #3旋窯-氮氧化物(450ppm)-超標,台灣水泥股份有限公司蘇澳廠-P102 #3冷卻機-不透光率(10%)-超標,台灣水泥股份有限公司蘇澳廠-P202 #3旋窯-不透光率(20%)-超標,台灣水泥股份有限公司蘇澳廠-P202 #3旋窯-氮氧化物(450ppm)-超標,台灣水泥股份有限公司蘇澳廠-P301 #6旋窯-不透光率(20%)-超標,台灣水泥股份有限公司蘇澳廠-P301 #6旋窯-氮氧化物(450ppm)-超標,台灣水泥股份有限公司蘇澳廠-P302 #6冷卻機-不透光率(10%)-超標,信大水泥股份有限公司南聖湖廠-P201 #2旋窯-不透光率(20%)-超標,信大水泥股份有限公司南聖湖廠-P201 #2旋窯-氮氧化物(450ppm)-超標,信大水泥股份有限公司南聖湖廠-P203 #2冷卻機-不透光率(10%)-超標,信大水泥股份有限公司南聖湖廠-P301 #3旋窯-不透光率(20%)-超標,信大水泥股份有限公司南聖湖廠-P301 #3旋窯-氮氧化物(450ppm)-超標,信大水泥股份有限公司南聖湖廠-P304 #3冷卻機-不透光率(10%)-超標,幸福水泥股份有限公司東澳廠-P002 #2旋窯-不透光率(20%)-超標,幸福水泥股份有限公司東澳廠-P002 #2旋窯-氮氧化物(450ppm)-超標,幸福水泥股份有限公司東澳廠-P004 #2冷卻機-不透光率(10%)-超標,臺灣化學纖維股份有限公司龍德廠-P105 LT2鍋爐-不透光率(20%)-超標,臺灣化學纖維股份有限公司龍德廠-P105 LT2鍋爐-二氧化硫(20ppm)-超標,臺灣化學纖維股份有限公司龍德廠-P115 LT3鍋爐-不透光率(20%)-超標,臺灣化學纖維股份有限公司龍德廠-P115 LT3鍋爐-二氧化硫(20ppm)-超標,臺灣化學纖維股份有限公司龍德廠-P115 LT3鍋爐-氮氧化物(50ppm)-超標,潤泰精密材料股份有限公司宜蘭冬山廠-P002 旋窯-不透光率(20%)-超標,潤泰精密材料股份有限公司宜蘭冬山廠-P002 旋窯-氮氧化物(450ppm)-超標,潤泰精密材料股份有限公司宜蘭冬山廠-P007 冷卻機-不透光率(10%)-超標,羅東鋼鐵股份有限公司煉鋼廠-P001 電弧爐-不透光率(10%)-超標,宜蘭縣利澤資源回收(焚化)廠-P001 #1焚化爐-不透光率(20%)-超標,宜蘭縣利澤資源回收(焚化)廠-P001 #1焚化爐-氮氧化物(95.5ppm)-超標,宜蘭縣利澤資源回收(焚化)廠-P001 #1焚化爐-一氧化碳(72.7ppm)-超標,宜蘭縣利澤資源回收(焚化)廠-P001 #1焚化爐-氯化氫(27.3ppm)-超標,宜蘭縣利澤資源回收(焚化)廠-P002 #2焚化爐-不透光率(20%)-超標,宜蘭縣利澤資源回收(焚化)廠-P002 #2焚化爐-氮氧化物(95.5ppm)-超標,宜蘭縣利澤資源回收(焚化)廠-P002 #2焚化爐-一氧化碳(72.7ppm)-超標,宜蘭縣利澤資源回收(焚化)廠-P002 #2焚化爐-氯化氫(27.3ppm)-超標
20151208,1/1,0/0,2/2,0/0,0/0,11/11,0/0,0/0,4/0,0/0,4/0,0/0,0/0,1/1,4/3,0/0,1/0,0/0,0/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151209,1/1,0/0,0/0,0/0,0/0,9/9,0/0,0/0,1/0,0/0,1/0,8/3,0/0,3/1,11/10,0/0,2/1,0/0,1/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151210,0/0,0/0,0/0,0/0,0/0,20/20,0/0,5/5,1/0,0/0,1/0,8/8,6/6,18/18,7/6,0/0,2/0,0/0,0/0,0/0,1/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151211,6/5,0/0,0/0,0/0,0/0,10/9,0/0,0/0,1/0,0/0,1/0,0/0,0/0,1/1,5/4,0/0,1/0,0/0,0/0,0/0,1/0,0/0,2/2,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151212,4/4,3/3,0/0,1/1,1/1,10/9,0/0,0/0,1/0,0/0,1/0,0/0,0/0,15/14,4/3,0/0,1/0,0/0,0/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151213,0/0,1/1,1/1,0/0,0/0,9/9,0/0,0/0,1/0,0/0,1/0,0/0,0/0,13/13,9/7,0/0,5/4,0/0,0/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151214,0/0,0/0,2/2,0/0,0/0,12/11,0/0,0/0,1/0,0/0,1/0,0/0,0/0,0/0,5/4,0/0,18/12,0/0,0/0,0/0,1/0,0/0,2/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151215,0/0,1/1,4/4,0/0,0/0,13/12,0/0,0/0,1/0,0/0,1/0,8/2,0/0,1/0,9/8,0/0,17/14,0/0,0/0,2/0,1/0,0/0,3/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151216,4/4,0/0,1/1,1/1,0/0,9/9,0/0,0/0,1/0,0/0,1/0,2/2,1/1,1/1,16/11,0/0,16/13,0/0,0/0,1/0,1/0,0/0,3/0,0/0,9/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151217,2/2,1/0,6/6,0/0,0/0,6/5,0/0,15/15,1/0,0/0,1/0,0/0,1/1,3/3,5/4,0/0,2/1,0/0,0/0,0/0,1/0,0/0,8/2,0/0,6/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151218,2/1,0/0,0/0,0/0,0/0,7/7,0/0,0/0,1/0,0/0,1/0,14/0,0/0,1/0,11/9,2/0,4/3,0/0,0/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151219,0/0,0/0,0/0,0/0,0/0,4/4,0/0,0/0,1/0,0/0,1/0,1/0,0/0,1/0,9/8,0/0,4/3,0/0,0/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151220,2/2,0/0,0/0,0/0,0/0,3/3,0/0,0/0,1/0,0/0,1/0,0/0,1/1,0/0,15/11,0/0,1/0,0/0,0/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151221,0/0,0/0,0/0,0/0,0/0,9/9,0/0,0/0,1/0,0/0,1/0,1/1,0/0,1/1,18/15,1/1,4/2,0/0,0/0,0/0,1/0,0/0,5/5,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151222,4/4,0/0,0/0,0/0,0/0,3/3,1/1,0/0,1/0,0/0,1/0,3/1,0/0,0/0,21/19,0/0,1/0,0/0,0/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151223,2/2,1/1,1/1,0/0,0/0,2/2,0/0,0/0,1/0,0/0,1/0,0/0,0/0,0/0,22/21,0/0,1/0,0/0,2/0,0/0,1/0,0/0,4/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151224,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/0,0/0,1/0,1/1,0/0,0/0,12/11,0/0,4/2,0/0,0/0,0/0,1/0,0/0,3/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151225,4/4,0/0,0/0,0/0,0/0,0/0,0/0,1/1,1/0,0/0,1/0,0/0,0/0,0/0,22/17,0/0,2/0,0/0,0/0,0/0,1/0,0/0,1/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151226,4/4,0/0,1/1,0/0,0/0,12/12,0/0,0/0,1/0,0/0,1/0,0/0,1/1,3/3,26/25,0/0,6/4,0/0,0/0,0/0,1/0,0/0,1/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151227,2/2,0/0,0/0,0/0,0/0,3/3,0/0,1/1,1/0,0/0,1/0,0/0,0/0,10/10,10/9,0/0,2/1,0/0,0/0,0/0,1/0,0/0,4/3,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151228,3/2,0/0,0/0,0/0,0/0,6/6,0/0,0/0,1/0,0/0,1/0,0/0,1/0,5/5,11/10,2/0,2/0,0/0,0/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151229,2/2,0/0,2/2,0/0,0/0,3/3,0/0,0/0,1/0,0/0,1/0,0/0,0/0,0/0,17/12,2/0,29/9,0/0,0/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151230,4/3,0/0,1/1,0/0,0/0,1/1,0/0,0/0,1/0,0/0,1/0,5/1,0/0,5/4,18/15,0/0,4/3,0/0,0/0,0/0,1/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20151231,1/1,0/0,2/2,0/0,0/0,7/7,0/0,0/0,1/0,0/0,1/0,0/0,0/0,0/0,16/16,2/1,1/0,0/0,0/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
