日期,台灣水泥股份有限公司蘇澳廠-P101 #3旋窯-不透光率(20%)-超標,台灣水泥股份有限公司蘇澳廠-P101 #3旋窯-氮氧化物(450ppm)-超標,台灣水泥股份有限公司蘇澳廠-P102 #3冷卻機-不透光率(10%)-超標,台灣水泥股份有限公司蘇澳廠-P202 #3旋窯-不透光率(20%)-超標,台灣水泥股份有限公司蘇澳廠-P202 #3旋窯-氮氧化物(450ppm)-超標,台灣水泥股份有限公司蘇澳廠-P301 #6旋窯-不透光率(20%)-超標,台灣水泥股份有限公司蘇澳廠-P301 #6旋窯-氮氧化物(450ppm)-超標,台灣水泥股份有限公司蘇澳廠-P302 #6冷卻機-不透光率(10%)-超標,信大水泥股份有限公司南聖湖廠-P201 #2旋窯-不透光率(20%)-超標,信大水泥股份有限公司南聖湖廠-P201 #2旋窯-氮氧化物(450ppm)-超標,信大水泥股份有限公司南聖湖廠-P203 #2冷卻機-不透光率(10%)-超標,信大水泥股份有限公司南聖湖廠-P301 #3旋窯-不透光率(20%)-超標,信大水泥股份有限公司南聖湖廠-P301 #3旋窯-氮氧化物(450ppm)-超標,信大水泥股份有限公司南聖湖廠-P304 #3冷卻機-不透光率(10%)-超標,幸福水泥股份有限公司東澳廠-P002 #2旋窯-不透光率(20%)-超標,幸福水泥股份有限公司東澳廠-P002 #2旋窯-氮氧化物(450ppm)-超標,幸福水泥股份有限公司東澳廠-P004 #2冷卻機-不透光率(10%)-超標,臺灣化學纖維股份有限公司龍德廠-P105 LT2鍋爐-不透光率(20%)-超標,臺灣化學纖維股份有限公司龍德廠-P105 LT2鍋爐-二氧化硫(20ppm)-超標,臺灣化學纖維股份有限公司龍德廠-P115 LT3鍋爐-不透光率(20%)-超標,臺灣化學纖維股份有限公司龍德廠-P115 LT3鍋爐-二氧化硫(20ppm)-超標,臺灣化學纖維股份有限公司龍德廠-P115 LT3鍋爐-氮氧化物(50ppm)-超標,潤泰精密材料股份有限公司宜蘭冬山廠-P002 旋窯-不透光率(20%)-超標,潤泰精密材料股份有限公司宜蘭冬山廠-P002 旋窯-氮氧化物(450ppm)-超標,潤泰精密材料股份有限公司宜蘭冬山廠-P007 冷卻機-不透光率(10%)-超標,羅東鋼鐵股份有限公司煉鋼廠-P001 電弧爐-不透光率(10%)-超標,宜蘭縣利澤資源回收(焚化)廠-P001 #1焚化爐-不透光率(20%)-超標,宜蘭縣利澤資源回收(焚化)廠-P001 #1焚化爐-氮氧化物(95.5ppm)-超標,宜蘭縣利澤資源回收(焚化)廠-P001 #1焚化爐-一氧化碳(72.7ppm)-超標,宜蘭縣利澤資源回收(焚化)廠-P001 #1焚化爐-氯化氫(27.3ppm)-超標,宜蘭縣利澤資源回收(焚化)廠-P002 #2焚化爐-不透光率(20%)-超標,宜蘭縣利澤資源回收(焚化)廠-P002 #2焚化爐-氮氧化物(95.5ppm)-超標,宜蘭縣利澤資源回收(焚化)廠-P002 #2焚化爐-一氧化碳(72.7ppm)-超標,宜蘭縣利澤資源回收(焚化)廠-P002 #2焚化爐-氯化氫(27.3ppm)-超標
20121115,6/6,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,4/4,0/0,0/0,0/0,0/0,9/6,0/0,12/11,100/0,1/0,0/0,0/0,0/0,5/5,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121116,7/7,0/0,0/0,0/0,0/0,7/7,0/0,0/0,6/5,5/5,0/0,0/0,0/0,5/0,2/2,0/0,8/7,0/0,4/0,0/0,0/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121117,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,8/8,2/2,0/0,0/0,0/0,0/0,3/3,0/0,1/1,0/0,0/0,0/0,0/0,0/0,10/2,0/0,3/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121118,4/4,0/0,0/0,1/1,0/0,9/9,0/0,0/0,9/7,3/3,0/0,0/0,0/0,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,4/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121119,0/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,6/0,2/2,3/0,0/0,0/0,0/0,1/1,0/0,1/1,8/0,2/0,0/0,0/0,0/0,4/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121120,0/0,0/0,0/0,0/0,1/1,7/7,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121121,7/7,0/0,0/0,0/0,0/0,7/7,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,2/2,0/0,0/0,0/0,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121122,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,4/0,1/1,1/0,0/0,0/0,0/0,7/7,0/0,0/0,0/0,0/0,0/0,0/0,0/0,11/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121123,5/5,0/0,0/0,0/0,0/0,0/0,0/0,0/0,11/9,0/0,0/0,0/0,0/0,0/0,7/7,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,4/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121124,4/4,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,4/4,0/0,0/0,0/0,0/0,0/0,0/0,0/0,10/0,0/0,6/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121125,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,9/0,0/0,0/0,0/0,0/0,0/0,5/5,0/0,0/0,0/0,0/0,0/0,0/0,0/0,9/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121126,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,4/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,2/2,2/0,0/0,0/0,0/0,0/0,5/5,0/0,6/6,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121127,1/0,0/0,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,6/5,0/0,5/4,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121128,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,5/5,0/0,2/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121129,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,2/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121130,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,5/3,0/0,1/0,0/0,0/0,0/0,1/1,0/0,10/10,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121201,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,6/0,0/0,4/0,0/0,0/0,0/0,5/4,1/0,14/14,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121202,4/4,0/0,0/0,0/0,0/0,0/0,0/0,0/0,6/0,0/0,4/0,0/0,0/0,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121203,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/0,0/0,2/0,0/0,0/0,0/0,0/0,1/0,0/0,0/0,0/0,0/0,8/8,0/0,4/4,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121204,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,2/2,0/0,0/0,3/0,2/0,0/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,3/3,1/1,3/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121205,0/0,0/0,0/0,0/0,0/0,4/4,7/7,0/0,3/2,1/1,2/0,2/0,6/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121206,0/0,0/0,0/0,0/0,0/0,0/0,2/2,0/0,4/4,1/1,10/0,0/0,4/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121207,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,15/13,0/0,0/0,2/0,2/0,5/0,2/2,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,1/1,4/4,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121208,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,6/6,1/1,1/0,0/0,0/0,2/0,3/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,4/4,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121209,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,26/24,0/0,0/0,6/0,1/0,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121210,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,12/12,1/1,0/0,3/0,0/0,0/0,7/5,0/0,3/3,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121211,0/0,0/0,0/0,0/0,0/0,2/2,0/0,0/0,21/21,0/0,0/0,0/0,3/0,2/0,16/9,8/0,14/12,0/0,0/0,0/0,0/0,0/0,4/2,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121212,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,3/0,0/0,0/0,0/0,1/0,2/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,6/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121213,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,5/0,0/0,1/1,0/0,0/0,0/0,1/0,0/0,0/0,0/0,10/0,0/0,25/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121214,0/0,0/0,0/0,0/0,0/0,8/8,0/0,0/0,0/0,0/0,0/0,0/0,1/0,1/0,12/10,0/0,3/3,0/0,0/0,0/0,0/0,0/0,13/0,0/0,7/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121215,0/0,0/0,0/0,0/0,0/0,2/2,0/0,0/0,0/0,0/0,0/0,5/0,1/0,0/0,11/5,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121216,0/0,0/0,0/0,0/0,0/0,7/7,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,6/6,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121217,0/0,0/0,0/0,0/0,0/0,5/5,0/0,0/0,0/0,0/0,7/0,0/0,1/0,0/0,8/8,0/0,0/0,0/0,0/0,5/0,0/0,0/0,0/0,0/0,3/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121218,0/0,0/0,0/0,0/0,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,2/0,1/0,18/7,1/0,1/1,0/0,0/0,0/0,0/0,0/0,2/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121219,0/0,0/0,0/0,0/0,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,19/0,3/0,3/0,0/0,2/0,0/0,1/1,0/0,0/0,7/7,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121220,0/0,0/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,2/0,2/0,3/2,1/0,0/0,0/0,0/0,0/0,0/0,0/0,4/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121221,0/0,0/0,0/0,0/0,0/0,8/8,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/0,12/11,0/0,3/3,1/1,0/0,2/2,0/0,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121222,0/0,0/0,0/0,0/0,0/0,7/7,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/0,4/4,0/0,0/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121223,0/0,0/0,0/0,0/0,0/0,6/6,0/0,5/5,0/0,0/0,0/0,0/0,0/0,0/0,3/3,0/0,1/1,2/0,1/0,0/0,0/0,0/0,0/0,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121224,0/0,0/0,0/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,1/0,1/1,0/0,0/0,2/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121225,0/0,0/0,0/0,0/0,0/0,4/4,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,7/2,0/0,1/1,0/0,0/0,0/0,0/0,0/0,9/9,0/0,8/8,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121226,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,8/5,0/0,1/1,3/3,0/0,0/0,0/0,0/0,3/2,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121227,0/0,0/0,0/0,0/0,0/0,5/5,0/0,0/0,0/0,0/0,0/0,1/0,0/0,1/0,14/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/1,1/1,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121228,5/5,0/0,0/0,0/0,0/0,13/13,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,1/0,0/0,0/0,0/0,1/1,0/0,8/8,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121229,0/0,0/0,0/0,0/0,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,1/0,0/0,5/4,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121230,4/4,2/2,0/0,0/0,0/0,4/4,0/0,3/3,0/0,0/0,0/0,0/0,0/0,0/0,11/1,0/0,0/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20121231,3/3,0/0,1/1,0/0,0/0,6/6,0/0,4/3,0/0,0/0,0/0,0/0,0/0,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,12/7,0/0,7/7,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
