日期,台灣水泥股份有限公司蘇澳廠-P101 #3旋窯-不透光率(20%)-超標,台灣水泥股份有限公司蘇澳廠-P101 #3旋窯-氮氧化物(450ppm)-超標,台灣水泥股份有限公司蘇澳廠-P102 #3冷卻機-不透光率(10%)-超標,台灣水泥股份有限公司蘇澳廠-P202 #3旋窯-不透光率(20%)-超標,台灣水泥股份有限公司蘇澳廠-P202 #3旋窯-氮氧化物(450ppm)-超標,台灣水泥股份有限公司蘇澳廠-P301 #6旋窯-不透光率(20%)-超標,台灣水泥股份有限公司蘇澳廠-P301 #6旋窯-氮氧化物(450ppm)-超標,台灣水泥股份有限公司蘇澳廠-P302 #6冷卻機-不透光率(10%)-超標,信大水泥股份有限公司南聖湖廠-P201 #2旋窯-不透光率(20%)-超標,信大水泥股份有限公司南聖湖廠-P201 #2旋窯-氮氧化物(450ppm)-超標,信大水泥股份有限公司南聖湖廠-P203 #2冷卻機-不透光率(10%)-超標,信大水泥股份有限公司南聖湖廠-P301 #3旋窯-不透光率(20%)-超標,信大水泥股份有限公司南聖湖廠-P301 #3旋窯-氮氧化物(450ppm)-超標,信大水泥股份有限公司南聖湖廠-P304 #3冷卻機-不透光率(10%)-超標,幸福水泥股份有限公司東澳廠-P002 #2旋窯-不透光率(20%)-超標,幸福水泥股份有限公司東澳廠-P002 #2旋窯-氮氧化物(450ppm)-超標,幸福水泥股份有限公司東澳廠-P004 #2冷卻機-不透光率(10%)-超標,臺灣化學纖維股份有限公司龍德廠-P105 LT2鍋爐-不透光率(20%)-超標,臺灣化學纖維股份有限公司龍德廠-P105 LT2鍋爐-二氧化硫(20ppm)-超標,臺灣化學纖維股份有限公司龍德廠-P115 LT3鍋爐-不透光率(20%)-超標,臺灣化學纖維股份有限公司龍德廠-P115 LT3鍋爐-二氧化硫(20ppm)-超標,臺灣化學纖維股份有限公司龍德廠-P115 LT3鍋爐-氮氧化物(50ppm)-超標,潤泰精密材料股份有限公司宜蘭冬山廠-P002 旋窯-不透光率(20%)-超標,潤泰精密材料股份有限公司宜蘭冬山廠-P002 旋窯-氮氧化物(450ppm)-超標,潤泰精密材料股份有限公司宜蘭冬山廠-P007 冷卻機-不透光率(10%)-超標,羅東鋼鐵股份有限公司煉鋼廠-P001 電弧爐-不透光率(10%)-超標,宜蘭縣利澤資源回收(焚化)廠-P001 #1焚化爐-不透光率(20%)-超標,宜蘭縣利澤資源回收(焚化)廠-P001 #1焚化爐-氮氧化物(95.5ppm)-超標,宜蘭縣利澤資源回收(焚化)廠-P001 #1焚化爐-一氧化碳(72.7ppm)-超標,宜蘭縣利澤資源回收(焚化)廠-P001 #1焚化爐-氯化氫(27.3ppm)-超標,宜蘭縣利澤資源回收(焚化)廠-P002 #2焚化爐-不透光率(20%)-超標,宜蘭縣利澤資源回收(焚化)廠-P002 #2焚化爐-氮氧化物(95.5ppm)-超標,宜蘭縣利澤資源回收(焚化)廠-P002 #2焚化爐-一氧化碳(72.7ppm)-超標,宜蘭縣利澤資源回收(焚化)廠-P002 #2焚化爐-氯化氫(27.3ppm)-超標
20140912,26/25,1/1,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,5/5,0/0,0/0,14/12,0/0,1/0,0/0,0/0,0/0,1/0,24/0,11/0,0/0,2/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20140913,22/22,0/0,0/0,22/22,0/0,0/0,0/0,0/0,0/0,0/0,0/0,6/6,0/0,0/0,27/26,0/0,7/6,0/0,0/0,0/0,1/0,24/0,26/0,0/0,10/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20140914,14/13,0/0,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,2/2,0/0,0/0,21/20,0/0,19/15,0/0,0/0,0/0,1/0,24/0,1/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20140915,8/8,1/1,0/0,12/12,1/1,0/0,0/0,0/0,0/0,0/0,0/0,16/16,0/0,5/5,26/25,0/0,1/0,0/0,0/0,0/0,1/0,24/0,5/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20140916,24/24,2/2,2/2,19/19,2/2,0/0,0/0,0/0,0/0,0/0,0/0,7/7,1/1,0/0,28/27,0/0,4/3,0/0,0/0,0/0,1/0,24/0,4/3,1/1,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20140917,18/18,0/0,0/0,4/4,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/1,0/0,1/1,19/18,0/0,10/8,1/0,0/0,0/0,1/0,24/0,3/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20140918,8/8,3/3,0/0,5/5,3/3,0/0,0/0,0/0,0/0,0/0,0/0,1/1,0/0,5/5,17/16,0/0,8/6,0/0,0/0,0/0,1/0,24/0,12/9,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20140919,3/3,3/3,0/0,0/0,1/1,4/4,0/0,0/0,0/0,0/0,0/0,14/14,0/0,0/0,20/19,0/0,15/13,0/0,1/0,0/0,1/0,24/0,1/1,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20140920,13/12,1/1,0/0,12/12,1/1,0/0,0/0,0/0,0/0,0/0,0/0,4/4,0/0,3/3,15/14,0/0,9/8,0/0,0/0,0/0,1/0,24/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20140921,6/6,0/0,0/0,15/15,0/0,0/0,0/0,2/2,0/0,0/0,0/0,4/4,0/0,0/0,49/39,0/0,9/5,0/0,0/0,0/0,1/0,24/0,36/36,0/0,26/25,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20140922,0/0,0/0,0/0,0/0,0/0,2/2,0/0,0/0,0/0,0/0,0/0,13/13,0/0,4/4,4/0,0/0,6/4,0/0,0/0,0/0,1/0,24/0,4/4,0/0,5/5,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20140923,0/0,0/0,0/0,0/0,0/0,3/3,0/0,0/0,0/0,0/0,0/0,9/9,0/0,0/0,39/26,0/0,2/1,0/0,0/0,0/0,1/0,22/0,4/4,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20140924,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,2/2,0/0,0/0,6/5,0/0,1/0,0/0,0/0,0/0,1/0,24/0,4/4,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20140925,0/0,0/0,0/0,0/0,0/0,3/3,0/0,0/0,0/0,0/0,0/0,10/10,0/0,0/0,11/10,0/0,4/3,0/0,0/0,0/0,1/0,24/0,0/0,0/0,7/7,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20140926,0/0,0/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,17/17,1/1,2/2,13/10,0/0,3/0,0/0,0/0,0/0,1/0,23/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20140927,0/0,0/0,0/0,0/0,0/0,4/4,0/0,0/0,0/0,0/0,0/0,9/9,1/1,0/0,8/7,0/0,1/0,0/0,0/0,0/0,1/0,24/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20140928,0/0,0/0,0/0,0/0,0/0,2/2,0/0,0/0,0/0,0/0,0/0,3/3,0/0,1/1,1/0,0/0,1/0,0/0,0/0,0/0,1/0,24/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20140929,0/0,0/0,0/0,0/0,0/0,9/9,0/0,1/1,0/0,0/0,0/0,18/18,1/1,0/0,18/14,0/0,1/0,0/0,0/0,3/0,1/0,24/0,3/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20140930,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,8/8,0/0,8/7,0/0,0/0,22/0,1/0,16/0,2/2,0/0,4/4,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141001,0/0,0/0,0/0,0/0,0/0,7/7,0/0,0/0,0/0,0/0,0/0,2/2,0/0,0/0,7/6,0/0,4/3,0/0,0/0,28/0,1/0,0/0,4/4,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141002,0/0,0/0,0/0,0/0,0/0,3/3,0/0,0/0,0/0,0/0,0/0,8/8,0/0,0/0,10/9,0/0,3/2,0/0,0/0,12/0,1/0,0/0,10/5,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141003,3/3,3/3,0/0,25/25,3/3,8/8,0/0,0/0,0/0,0/0,0/0,25/25,1/1,0/0,8/7,0/0,9/7,0/0,0/0,15/0,1/0,0/0,11/10,1/1,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141004,6/6,6/6,1/1,2/2,6/6,1/1,0/0,0/0,0/0,0/0,0/0,24/24,0/0,16/16,12/10,0/0,10/8,0/0,0/0,0/0,1/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141005,2/2,1/1,2/2,0/0,1/1,2/2,0/0,0/0,0/0,0/0,0/0,5/5,0/0,0/0,19/14,0/0,8/6,0/0,0/0,0/0,1/0,0/0,13/13,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141006,0/0,0/0,0/0,0/0,0/0,1/1,0/0,1/1,0/0,0/0,0/0,4/4,0/0,4/4,4/0,0/0,1/0,0/0,0/0,0/0,1/0,0/0,13/12,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141007,0/0,1/1,0/0,7/7,0/0,2/2,0/0,0/0,0/0,0/0,0/0,11/11,0/0,0/0,0/0,0/0,7/0,0/0,0/0,0/0,1/0,0/0,6/6,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141008,2/2,4/4,0/0,0/0,3/3,6/6,1/0,0/0,0/0,0/0,0/0,0/0,0/0,3/3,12/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,15/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141009,0/0,1/1,0/0,0/0,1/1,3/2,0/0,0/0,0/0,0/0,0/0,2/2,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,1/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141010,1/1,1/1,0/0,0/0,0/0,15/15,0/0,0/0,0/0,0/0,0/0,3/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/0,0/0,0/0,0/0,0/0,3/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141011,0/0,0/0,0/0,0/0,0/0,16/16,0/0,0/0,0/0,0/0,0/0,5/5,0/0,3/3,1/0,0/0,1/0,0/0,0/0,0/0,1/0,0/0,2/0,0/0,9/0,2/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141012,1/1,1/1,0/0,0/0,1/1,12/12,1/1,1/1,0/0,0/0,0/0,4/4,3/3,1/1,0/0,0/0,1/0,0/0,0/0,0/0,1/0,0/0,1/0,0/0,3/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141013,8/8,0/0,0/0,3/3,0/0,31/30,0/0,0/0,0/0,0/0,0/0,8/8,1/1,6/6,13/6,0/0,1/0,0/0,0/0,0/0,2/0,0/0,1/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141014,6/5,0/0,0/0,3/3,0/0,7/7,0/0,0/0,0/0,0/0,0/0,3/3,2/2,4/4,9/9,1/0,1/0,0/0,0/0,2/0,1/0,0/0,1/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141015,1/1,1/1,0/0,0/0,2/2,4/4,1/1,0/0,0/0,0/0,0/0,2/2,0/0,4/4,20/18,1/0,16/15,0/0,0/0,0/0,1/0,0/0,1/0,0/0,25/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141016,1/1,0/0,0/0,1/1,0/0,8/8,0/0,0/0,0/0,0/0,0/0,1/1,0/0,2/2,14/13,0/0,1/0,0/0,0/0,0/0,1/0,0/0,1/0,0/0,30/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141017,2/2,1/1,0/0,15/15,2/2,7/7,0/0,0/0,0/0,0/0,0/0,0/0,0/0,2/2,2/1,0/0,1/0,0/0,0/0,0/0,1/0,0/0,6/5,0/0,3/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141018,1/1,1/1,0/0,0/0,1/1,8/8,1/1,0/0,5/5,0/0,0/0,19/19,0/0,3/3,12/11,0/0,1/0,0/0,0/0,0/0,1/0,0/0,1/1,1/1,4/4,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141019,5/5,0/0,0/0,0/0,0/0,18/18,0/0,0/0,2/2,3/3,0/0,3/3,0/0,8/8,2/1,0/0,2/0,0/0,0/0,0/0,1/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0
20141020,1/1,2/2,0/0,2/2,4/4,20/20,0/0,0/0,3/3,3/3,1/1,9/9,0/0,0/0,9/8,0/0,1/0,0/0,0/0,0/0,1/0,0/0,13/13,0/0,5/5,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141021,8/7,2/2,0/0,5/5,2/2,30/30,0/0,0/0,13/13,0/0,0/0,17/17,0/0,5/5,7/4,0/0,4/1,0/0,0/0,0/0,1/0,0/0,0/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141022,2/2,2/2,0/0,0/0,2/2,26/26,2/2,0/0,0/0,5/5,0/0,0/0,0/0,0/0,8/7,0/0,6/3,0/0,0/0,0/0,1/0,0/0,17/17,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141023,7/6,0/0,0/0,10/9,0/0,30/30,1/1,0/0,15/15,2/2,0/0,20/20,2/2,0/0,12/11,0/0,12/5,0/0,0/0,0/0,1/0,0/0,5/5,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141024,12/12,2/2,0/0,1/1,4/4,1/1,0/0,0/0,12/12,4/4,0/0,9/9,0/0,0/0,14/13,0/0,1/0,0/0,0/0,0/0,1/0,0/0,6/6,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/0
20141025,4/4,0/0,0/0,0/0,0/0,28/28,4/4,0/0,0/0,5/5,0/0,12/12,0/0,0/0,14/13,0/0,1/0,0/0,0/0,0/0,1/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141026,0/0,2/2,0/0,0/0,4/4,17/17,11/11,0/0,21/21,2/2,0/0,17/17,0/0,0/0,24/23,0/0,1/0,0/0,0/0,0/0,1/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/0,0/0
20141027,2/2,1/1,0/0,0/0,3/3,19/19,4/4,0/0,18/18,3/3,0/0,18/18,0/0,0/0,6/4,1/0,1/0,0/0,0/0,0/0,1/0,0/0,15/15,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,2/0
20141028,0/0,1/1,0/0,0/0,3/3,21/21,0/0,0/0,2/2,2/2,0/0,18/18,0/0,0/0,7/6,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141029,12/12,1/1,0/0,1/1,3/3,35/34,0/0,0/0,0/0,0/0,0/0,24/24,0/0,0/0,2/1,0/0,1/0,0/0,0/0,18/9,1/0,0/0,7/7,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141030,0/0,0/0,0/0,0/0,0/0,12/12,1/1,0/0,3/3,0/0,0/0,21/21,0/0,1/1,6/5,0/0,2/1,0/0,0/0,0/0,0/0,1/1,3/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141031,2/2,0/0,0/0,0/0,0/0,9/9,0/0,0/0,0/0,0/0,0/0,21/21,1/1,0/0,8/7,0/0,3/2,0/0,0/0,0/0,0/0,0/0,4/4,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/0,0/0
20141101,1/1,1/1,0/0,0/0,1/1,10/10,1/1,0/0,9/9,0/0,0/0,2/2,0/0,1/1,4/3,0/0,1/0,0/0,0/0,0/0,0/0,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/0,0/0
20141102,4/4,3/3,0/0,10/10,3/3,0/0,0/0,0/0,9/0,0/0,1/0,9/9,0/0,0/0,10/9,0/0,1/0,0/0,0/0,0/0,1/0,0/0,16/10,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141103,16/16,4/4,0/0,16/16,4/4,13/13,1/1,0/0,13/13,1/1,0/0,8/8,0/0,0/0,20/18,0/0,4/2,0/0,0/0,0/0,1/0,0/0,5/5,1/1,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141104,0/0,2/2,0/0,0/0,2/2,11/10,1/1,0/0,12/12,2/2,0/0,9/3,0/0,19/12,11/10,0/0,1/0,0/0,0/0,0/0,1/0,0/0,3/3,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141105,0/0,1/1,0/0,0/0,1/1,5/5,0/0,0/0,5/5,1/1,0/0,7/0,0/0,1/0,8/6,0/0,1/0,0/0,0/0,0/0,1/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141106,0/0,0/0,0/0,0/0,0/0,13/13,0/0,0/0,13/13,3/3,0/0,1/0,0/0,1/0,14/13,0/0,2/1,0/0,0/0,0/0,1/0,0/0,4/4,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141107,2/2,0/0,0/0,0/0,0/0,10/10,0/0,0/0,7/6,3/3,0/0,1/0,0/0,1/0,9/8,0/0,5/3,0/0,0/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141108,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,13/13,2/2,0/0,1/0,0/0,1/0,25/24,0/0,5/3,0/0,0/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141109,2/2,0/0,0/0,3/3,0/0,0/0,0/0,0/0,9/9,1/1,0/0,1/0,0/0,1/0,13/10,1/0,4/2,0/0,0/0,0/0,1/0,0/0,1/1,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141110,2/2,1/1,0/0,2/2,3/3,0/0,0/0,0/0,2/2,0/0,0/0,1/0,0/0,1/0,9/9,0/0,2/1,0/0,0/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141111,0/0,5/5,0/0,0/0,7/7,12/11,0/0,0/0,12/12,2/2,0/0,1/0,0/0,1/0,6/5,0/0,1/0,0/0,0/0,0/0,1/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141112,3/3,1/1,0/0,5/5,1/1,1/1,0/0,0/0,18/18,0/0,0/0,1/0,0/0,1/0,7/6,0/0,1/0,0/0,0/0,0/0,0/0,0/0,4/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141113,6/6,1/1,0/0,0/0,1/1,0/0,0/0,0/0,24/16,0/0,0/0,1/0,0/0,1/0,12/10,0/0,8/6,0/0,0/0,0/0,0/0,0/0,8/0,0/0,2/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141114,0/0,2/2,0/0,0/0,2/2,0/0,0/0,0/0,18/18,0/0,0/0,1/0,0/0,1/0,12/8,0/0,17/14,0/0,0/0,0/0,0/0,0/0,7/0,0/0,7/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141115,0/0,0/0,0/0,1/1,0/0,2/2,0/0,0/0,18/18,1/1,0/0,1/0,0/0,1/0,5/4,0/0,1/0,0/0,0/0,0/0,0/0,0/0,21/0,0/0,4/0,22/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141116,2/2,0/0,0/0,0/0,0/0,2/2,0/0,0/0,11/10,0/0,0/0,1/0,0/0,1/0,6/5,0/0,2/1,0/0,0/0,0/0,0/0,0/0,1/0,0/0,5/0,84/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141117,0/0,0/0,0/0,0/0,0/0,3/3,0/0,0/0,12/12,0/0,0/0,1/0,0/0,1/0,10/9,0/0,3/2,0/0,0/0,0/0,0/0,0/0,1/0,0/0,7/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141118,1/1,1/1,1/1,0/0,2/2,12/12,0/0,0/0,6/6,0/0,0/0,1/0,0/0,1/0,5/4,0/0,6/4,0/0,0/0,0/0,0/0,0/0,1/0,0/0,3/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141119,0/0,0/0,0/0,0/0,0/0,4/4,2/2,0/0,4/4,0/0,0/0,1/0,0/0,1/0,4/2,0/0,3/2,0/0,1/0,0/0,0/0,0/0,14/13,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141120,4/4,0/0,0/0,0/0,0/0,0/0,0/0,0/0,2/1,0/0,5/0,2/0,0/0,3/0,4/3,0/0,1/0,0/0,1/0,0/0,0/0,0/0,0/0,1/1,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141121,5/5,0/0,0/0,3/3,2/2,3/3,0/0,0/0,2/1,0/0,0/0,1/0,0/0,1/0,4/3,0/0,1/0,2/0,2/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141122,1/1,0/0,0/0,0/0,0/0,9/9,0/0,0/0,9/9,0/0,0/0,1/0,0/0,1/0,8/7,0/0,1/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141123,5/5,0/0,0/0,0/0,1/1,10/10,0/0,0/0,3/3,0/0,0/0,1/0,0/0,1/0,5/4,0/0,1/0,0/0,2/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141124,1/1,1/1,0/0,0/0,3/3,6/6,0/0,0/0,9/2,0/0,1/0,1/0,0/0,1/0,10/9,0/0,1/0,0/0,2/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141125,0/0,0/0,2/2,0/0,0/0,7/7,0/0,0/0,8/8,0/0,0/0,1/0,0/0,1/0,6/5,0/0,1/0,0/0,4/0,0/0,0/0,0/0,9/9,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141126,0/0,0/0,0/0,0/0,1/1,11/11,0/0,0/0,3/3,0/0,0/0,1/0,0/0,1/0,6/5,0/0,8/6,0/0,3/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141127,0/0,1/1,0/0,0/0,1/1,3/3,0/0,0/0,14/14,2/2,0/0,1/0,0/0,1/0,10/9,0/0,1/0,2/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141128,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,21/7,0/0,0/0,1/0,0/0,1/0,7/6,0/0,1/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141129,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,15/15,0/0,0/0,1/0,0/0,1/0,15/14,0/0,1/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141130,1/1,2/2,0/0,0/0,3/3,0/0,0/0,0/0,8/8,4/4,0/0,1/0,0/0,1/0,10/9,0/0,1/0,0/0,2/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141201,1/1,0/0,0/0,0/0,0/0,3/3,2/2,1/1,9/9,0/0,0/0,1/0,0/0,1/0,19/16,0/0,6/3,0/0,3/0,0/0,0/0,0/0,6/6,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141202,0/0,3/3,0/0,0/0,4/4,0/0,0/0,0/0,12/2,0/0,0/0,2/0,0/0,9/0,4/3,0/0,2/1,10/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141203,1/1,0/0,0/0,14/14,0/0,0/0,0/0,0/0,16/14,0/0,0/0,1/0,0/0,1/0,3/2,0/0,1/0,15/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141204,21/21,1/1,0/0,10/10,1/1,8/7,0/0,10/9,24/17,1/0,0/0,1/0,0/0,7/0,1/0,0/0,1/0,5/0,1/0,0/0,0/0,0/0,3/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141205,1/1,1/1,0/0,0/0,1/1,2/2,0/0,9/9,6/4,0/0,0/0,1/0,0/0,1/0,1/0,0/0,1/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141206,2/2,0/0,0/0,0/0,0/0,3/3,0/0,5/5,10/1,0/0,2/0,1/0,0/0,1/0,5/4,0/0,1/0,0/0,2/0,0/0,0/0,0/0,11/11,0/0,5/4,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141207,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/0,0/0,1/0,1/0,0/0,1/0,16/15,0/0,1/0,0/0,2/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20141208,2/2,0/0,0/0,0/0,0/0,3/3,1/1,0/0,1/0,0/0,2/0,1/0,0/0,1/0,5/1,0/0,5/3,22/0,2/0,0/0,0/0,0/0,6/6,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
