日期,台灣水泥股份有限公司蘇澳廠-P101 #3旋窯-不透光率(20%)-超標,台灣水泥股份有限公司蘇澳廠-P101 #3旋窯-氮氧化物(450ppm)-超標,台灣水泥股份有限公司蘇澳廠-P102 #3冷卻機-不透光率(10%)-超標,台灣水泥股份有限公司蘇澳廠-P202 #3旋窯-不透光率(20%)-超標,台灣水泥股份有限公司蘇澳廠-P202 #3旋窯-氮氧化物(450ppm)-超標,台灣水泥股份有限公司蘇澳廠-P301 #6旋窯-不透光率(20%)-超標,台灣水泥股份有限公司蘇澳廠-P301 #6旋窯-氮氧化物(450ppm)-超標,台灣水泥股份有限公司蘇澳廠-P302 #6冷卻機-不透光率(10%)-超標,信大水泥股份有限公司南聖湖廠-P201 #2旋窯-不透光率(20%)-超標,信大水泥股份有限公司南聖湖廠-P201 #2旋窯-氮氧化物(450ppm)-超標,信大水泥股份有限公司南聖湖廠-P203 #2冷卻機-不透光率(10%)-超標,信大水泥股份有限公司南聖湖廠-P301 #3旋窯-不透光率(20%)-超標,信大水泥股份有限公司南聖湖廠-P301 #3旋窯-氮氧化物(450ppm)-超標,信大水泥股份有限公司南聖湖廠-P304 #3冷卻機-不透光率(10%)-超標,幸福水泥股份有限公司東澳廠-P002 #2旋窯-不透光率(20%)-超標,幸福水泥股份有限公司東澳廠-P002 #2旋窯-氮氧化物(450ppm)-超標,幸福水泥股份有限公司東澳廠-P004 #2冷卻機-不透光率(10%)-超標,臺灣化學纖維股份有限公司龍德廠-P105 LT2鍋爐-不透光率(20%)-超標,臺灣化學纖維股份有限公司龍德廠-P105 LT2鍋爐-二氧化硫(20ppm)-超標,臺灣化學纖維股份有限公司龍德廠-P115 LT3鍋爐-不透光率(20%)-超標,臺灣化學纖維股份有限公司龍德廠-P115 LT3鍋爐-二氧化硫(20ppm)-超標,臺灣化學纖維股份有限公司龍德廠-P115 LT3鍋爐-氮氧化物(50ppm)-超標,潤泰精密材料股份有限公司宜蘭冬山廠-P002 旋窯-不透光率(20%)-超標,潤泰精密材料股份有限公司宜蘭冬山廠-P002 旋窯-氮氧化物(450ppm)-超標,潤泰精密材料股份有限公司宜蘭冬山廠-P007 冷卻機-不透光率(10%)-超標,羅東鋼鐵股份有限公司煉鋼廠-P001 電弧爐-不透光率(10%)-超標,宜蘭縣利澤資源回收(焚化)廠-P001 #1焚化爐-不透光率(20%)-超標,宜蘭縣利澤資源回收(焚化)廠-P001 #1焚化爐-氮氧化物(95.5ppm)-超標,宜蘭縣利澤資源回收(焚化)廠-P001 #1焚化爐-一氧化碳(72.7ppm)-超標,宜蘭縣利澤資源回收(焚化)廠-P001 #1焚化爐-氯化氫(27.3ppm)-超標,宜蘭縣利澤資源回收(焚化)廠-P002 #2焚化爐-不透光率(20%)-超標,宜蘭縣利澤資源回收(焚化)廠-P002 #2焚化爐-氮氧化物(95.5ppm)-超標,宜蘭縣利澤資源回收(焚化)廠-P002 #2焚化爐-一氧化碳(72.7ppm)-超標,宜蘭縣利澤資源回收(焚化)廠-P002 #2焚化爐-氯化氫(27.3ppm)-超標
20130920,0/0,0/0,0/0,0/0,1/1,0/0,2/2,3/3,0/0,0/0,1/0,1/0,1/1,2/2,3/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,9/9,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20130921,0/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,1/0,1/1,1/1,3/3,3/3,0/0,11/11,0/0,0/0,0/0,0/0,0/0,18/18,0/0,15/15,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20130922,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,9/7,2/2,0/0,13/1,1/1,2/2,3/3,0/0,0/0,0/0,1/0,0/0,0/0,0/0,29/29,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20130923,0/0,0/0,0/0,0/0,0/0,2/2,0/0,0/0,7/4,6/6,0/0,12/7,2/2,1/1,6/6,0/0,0/0,0/0,0/0,0/0,0/0,0/0,9/9,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20130924,0/0,0/0,0/0,0/0,0/0,21/20,0/0,0/0,8/0,4/4,0/0,10/2,0/0,1/1,7/7,0/0,0/0,0/0,0/0,0/0,0/0,0/0,22/22,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20130925,0/0,1/1,0/0,0/0,2/2,3/3,0/0,0/0,5/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/0,0/0,0/0,0/0,15/15,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20130926,0/0,1/1,0/0,0/0,3/3,4/4,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,10/9,0/0,0/0,0/0,0/0,0/0,0/0,0/0,12/12,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20130927,2/2,0/0,0/0,2/2,6/6,14/14,0/0,1/1,0/0,4/4,0/0,0/0,0/0,0/0,3/3,0/0,6/6,0/0,0/0,0/0,0/0,0/0,3/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20130928,0/0,1/1,0/0,6/6,6/6,4/4,0/0,0/0,0/0,2/2,0/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,7/7,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20130929,5/5,0/0,0/0,7/7,1/1,9/8,0/0,0/0,2/2,1/1,0/0,0/0,0/0,0/0,7/7,0/0,0/0,0/0,0/0,0/0,0/0,0/0,5/5,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20130930,1/1,0/0,0/0,0/0,0/0,9/9,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,3/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131001,0/0,0/0,1/1,0/0,1/1,7/7,0/0,0/0,0/0,0/0,0/0,1/0,0/0,1/0,4/3,0/0,3/3,0/0,0/0,0/0,0/0,0/0,9/6,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131002,4/4,0/0,0/0,0/0,1/1,10/10,1/1,0/0,0/0,2/2,0/0,0/0,0/0,0/0,15/12,1/0,3/3,0/0,0/0,0/0,0/0,0/0,10/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131003,22/21,0/0,0/0,1/1,1/1,8/8,1/1,3/3,0/0,0/0,0/0,0/0,0/0,0/0,11/5,0/0,4/4,0/0,0/0,0/0,0/0,0/0,2/0,0/0,8/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131004,2/2,0/0,0/0,0/0,0/0,0/0,1/1,0/0,0/0,2/2,0/0,0/0,0/0,0/0,10/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,24/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131005,1/1,0/0,0/0,0/0,0/0,8/8,1/1,0/0,3/2,2/2,0/0,0/0,0/0,1/0,8/1,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131006,3/3,0/0,1/1,0/0,0/0,6/6,1/1,0/0,0/0,2/2,0/0,0/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131007,2/2,0/0,0/0,0/0,0/0,6/6,0/0,0/0,0/0,4/4,0/0,0/0,0/0,1/0,11/7,0/0,4/4,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131008,2/2,0/0,0/0,0/0,0/0,16/16,0/0,0/0,9/1,0/0,1/0,0/0,0/0,1/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131009,4/4,0/0,0/0,0/0,0/0,6/6,0/0,0/0,0/0,0/0,0/0,0/0,0/0,2/0,2/2,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131010,2/2,0/0,0/0,0/0,0/0,15/15,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/0,0/0,0/0,7/7,0/0,0/0,0/0,0/0,0/0,13/7,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131011,13/13,2/2,0/0,2/2,2/2,16/16,0/0,0/0,6/2,0/0,0/0,0/0,0/0,6/0,4/4,0/0,7/7,0/0,0/0,0/0,0/0,0/0,8/8,0/0,0/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0
20131012,5/5,0/0,0/0,0/0,0/0,11/11,0/0,0/0,7/0,0/0,0/0,0/0,0/0,1/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131013,1/1,1/1,0/0,0/0,0/0,5/5,0/0,0/0,5/2,0/0,0/0,0/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131014,3/3,0/0,0/0,0/0,3/3,6/6,0/0,0/0,1/0,0/0,0/0,0/0,0/0,1/0,0/0,0/0,0/0,0/0,1/0,0/0,0/0,0/0,4/4,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131015,23/22,0/0,0/0,17/17,2/2,18/17,0/0,0/0,8/3,0/0,0/0,0/0,0/0,1/0,1/1,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131016,4/4,1/0,0/0,0/0,3/3,15/15,0/0,4/4,1/1,2/2,0/0,0/0,0/0,1/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131017,0/0,0/0,0/0,0/0,0/0,33/33,3/3,7/7,0/0,0/0,0/0,0/0,0/0,1/0,0/0,0/0,0/0,1/0,3/0,0/0,0/0,0/0,7/7,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131018,0/0,0/0,0/0,0/0,0/0,6/6,0/0,0/0,0/0,0/0,0/0,0/0,0/0,23/0,0/0,0/0,9/9,0/0,0/0,0/0,0/0,0/0,1/1,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131019,0/0,0/0,0/0,0/0,0/0,5/5,5/5,0/0,0/0,2/2,0/0,0/0,0/0,0/0,2/2,0/0,3/3,149/0,1/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131020,0/0,0/0,0/0,0/0,0/0,5/5,0/0,0/0,2/1,0/0,0/0,0/0,0/0,0/0,2/2,0/0,0/0,88/0,1/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131021,0/0,0/0,0/0,0/0,0/0,10/10,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/1,0/0,1/1,0/0,1/0,0/0,0/0,0/0,5/5,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131022,0/0,0/0,0/0,0/0,0/0,7/7,6/5,2/2,0/0,1/1,0/0,0/0,0/0,0/0,1/1,0/0,0/0,7/0,1/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131023,0/0,0/0,0/0,0/0,0/0,1/1,0/0,0/0,1/0,2/2,0/0,0/0,0/0,0/0,1/1,0/0,3/3,3/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131024,0/0,0/0,0/0,0/0,0/0,4/4,0/0,0/0,1/1,3/3,0/0,3/0,0/0,0/0,15/14,0/0,2/2,0/0,1/0,0/0,0/0,0/0,4/4,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131025,0/0,0/0,0/0,0/0,0/0,5/5,2/2,3/3,4/0,0/0,0/0,19/4,4/4,6/5,14/14,0/0,4/3,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131026,0/0,0/0,0/0,0/0,0/0,25/24,0/0,1/1,1/0,1/1,0/0,4/1,1/1,9/9,7/7,0/0,1/0,1/0,1/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131027,0/0,0/0,0/0,0/0,0/0,20/20,1/1,6/6,0/0,0/0,0/0,0/0,1/1,1/0,18/8,0/0,14/14,0/0,0/0,0/0,0/0,0/0,3/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131028,0/0,0/0,0/0,0/0,0/0,26/25,2/2,0/0,0/0,0/0,0/0,4/0,0/0,3/3,2/2,0/0,1/1,0/0,0/0,0/0,0/0,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131029,0/0,0/0,0/0,0/0,0/0,10/10,0/0,0/0,0/0,0/0,1/0,0/0,1/1,1/1,8/7,0/0,7/7,0/0,2/0,0/0,0/0,0/0,0/0,0/0,23/23,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131030,0/0,0/0,0/0,0/0,0/0,20/20,0/0,0/0,1/0,0/0,0/0,1/1,1/1,1/1,8/8,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131031,0/0,0/0,0/0,0/0,0/0,6/6,0/0,0/0,1/1,0/0,0/0,6/2,3/3,1/0,2/2,0/0,4/4,0/0,0/0,0/0,0/0,0/0,3/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131101,0/0,0/0,0/0,0/0,0/0,11/10,0/0,0/0,4/1,1/1,1/1,1/1,3/3,12/7,0/0,0/0,0/0,1/0,0/0,0/0,0/0,0/0,6/0,0/0,0/0,0/0,0/0,1/0,1/0,0/0,0/0,0/0,0/0,0/0
20131102,0/0,0/0,0/0,0/0,0/0,11/10,0/0,0/0,21/6,0/0,0/0,18/16,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,2/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131103,0/0,0/0,0/0,0/0,0/0,17/16,0/0,0/0,18/6,0/0,0/0,3/2,0/0,3/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,2/0,0/0,14/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131104,3/3,6/6,5/5,7/7,6/5,3/3,0/0,0/0,3/0,0/0,1/0,3/3,1/1,0/0,0/0,0/0,3/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131105,1/1,7/7,7/7,0/0,1/1,2/2,0/0,0/0,0/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/0,0/0,0/0,3/0,2/0,2/0,0/0,0/0,0/0,0/0
20131106,0/0,4/4,3/2,0/0,0/0,1/1,3/3,0/0,0/0,0/0,1/0,0/0,0/0,6/6,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131107,0/0,4/4,11/11,3/3,2/2,8/8,0/0,0/0,0/0,0/0,2/0,0/0,0/0,2/2,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,13/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131108,1/1,2/2,0/0,0/0,0/0,8/8,0/0,0/0,0/0,0/0,1/0,0/0,1/1,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,3/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131109,0/0,0/0,1/1,1/1,0/0,25/25,1/1,0/0,0/0,0/0,1/0,0/0,0/0,15/11,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131110,1/0,0/0,7/6,0/0,0/0,10/10,0/0,0/0,0/0,0/0,1/0,0/0,0/0,6/6,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,6/0,0/0,0/0,0/0,0/0,0/0,3/0,0/0,0/0,0/0,0/0,0/0
20131111,1/1,0/0,0/0,0/0,0/0,9/9,1/1,0/0,0/0,0/0,1/0,0/0,0/0,5/5,6/2,2/0,8/8,0/0,0/0,0/0,0/0,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131112,0/0,2/2,0/0,2/2,0/0,11/11,2/2,0/0,0/0,0/0,1/0,5/3,0/0,5/5,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,3/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131113,2/2,0/0,1/1,4/4,0/0,7/6,2/2,0/0,4/0,1/1,1/0,0/0,1/1,1/1,4/2,0/0,0/0,0/0,2/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131114,2/2,0/0,2/2,14/14,0/0,24/22,5/5,0/0,0/0,3/3,0/0,13/4,1/1,5/5,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,3/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131115,11/9,2/2,0/0,0/0,0/0,9/9,0/0,0/0,0/0,1/1,0/0,5/0,0/0,4/0,3/1,0/0,1/1,0/0,0/0,0/0,0/0,0/0,5/5,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131116,6/6,8/8,0/0,12/12,1/1,10/10,0/0,0/0,0/0,2/2,0/0,0/0,0/0,2/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,11/11,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131117,26/25,0/0,0/0,14/14,0/0,22/22,0/0,2/2,2/0,3/3,0/0,1/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,5/5,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131118,10/10,2/2,12/12,16/16,1/1,0/0,0/0,0/0,0/0,2/2,1/1,6/4,4/4,2/1,4/4,0/0,0/0,0/0,0/0,0/0,0/0,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131119,0/0,1/1,15/15,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,3/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,5/5,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131120,1/1,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,13/10,3/3,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,6/6,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131121,26/25,0/0,0/0,26/26,0/0,0/0,0/0,0/0,0/0,0/0,0/0,12/4,0/0,19/9,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,4/4,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131122,1/1,2/2,2/2,0/0,4/4,0/0,0/0,0/0,0/0,1/1,0/0,4/0,1/1,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,5/5,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131123,1/1,0/0,2/2,11/11,3/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,2/2,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,3/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131124,3/2,0/0,8/7,1/1,1/1,0/0,0/0,0/0,0/0,0/0,0/0,1/1,1/1,0/0,0/0,0/0,5/5,0/0,0/0,0/0,0/0,0/0,18/18,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131125,7/7,1/1,6/6,10/10,3/3,0/0,0/0,0/0,0/0,4/4,0/0,0/0,0/0,4/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,3/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131126,6/6,0/0,1/1,6/6,0/0,0/0,0/0,0/0,5/0,0/0,1/0,1/1,0/0,0/0,6/3,0/0,15/12,0/0,0/0,0/0,0/0,0/0,1/1,0/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131127,2/2,1/1,9/9,0/0,2/2,2/2,0/0,4/4,0/0,0/0,3/0,0/0,3/3,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,4/4,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131128,3/2,2/2,21/20,0/0,5/5,0/0,0/0,5/5,0/0,0/0,1/0,0/0,1/1,12/12,5/5,0/0,1/1,0/0,0/0,0/0,0/0,0/0,2/2,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131129,0/0,4/4,26/25,6/6,9/9,0/0,0/0,6/6,0/0,0/0,7/0,2/0,0/0,9/9,1/1,0/0,12/12,0/0,0/0,0/0,0/0,0/0,5/5,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131130,11/10,0/0,9/9,0/0,4/4,11/11,0/0,0/0,0/0,0/0,1/0,0/0,3/3,4/4,0/0,0/0,6/6,0/0,0/0,0/0,0/0,0/0,4/4,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131201,2/2,0/0,1/1,1/1,0/0,0/0,0/0,0/0,0/0,0/0,1/0,0/0,4/4,7/7,6/6,0/0,19/18,0/0,0/0,0/0,0/0,0/0,5/5,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131202,0/0,0/0,0/0,0/0,0/0,4/4,0/0,0/0,0/0,0/0,1/0,4/0,2/2,7/7,0/0,0/0,2/2,0/0,0/0,0/0,0/0,0/0,9/3,0/0,9/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131203,0/0,0/0,29/28,0/0,4/4,6/6,0/0,0/0,0/0,0/0,1/0,0/0,2/2,8/7,12/7,0/0,17/17,0/0,0/0,0/0,0/0,0/0,7/0,0/0,4/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131204,1/1,0/0,26/26,0/0,1/1,27/27,0/0,0/0,0/0,0/0,1/0,0/0,2/2,7/7,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,26/0,0/0,8/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131205,0/0,0/0,12/11,0/0,0/0,22/22,0/0,0/0,0/0,0/0,1/0,18/5,2/2,15/5,1/1,0/0,4/4,0/0,0/0,0/0,0/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131206,0/0,0/0,16/16,0/0,2/2,23/22,0/0,3/3,0/0,0/0,1/0,1/1,4/3,0/0,4/4,0/0,1/1,0/0,0/0,0/0,0/0,0/0,3/0,0/0,9/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131207,0/0,0/0,0/0,0/0,0/0,9/9,0/0,0/0,0/0,0/0,1/0,10/6,2/2,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131208,1/1,3/3,9/9,5/5,5/5,13/13,0/0,0/0,0/0,0/0,1/0,15/14,0/0,2/2,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131209,10/10,0/0,4/4,7/6,0/0,2/2,0/0,0/0,0/0,0/0,1/0,28/7,3/3,2/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131210,11/11,3/3,10/10,2/2,2/2,19/19,0/0,2/2,0/0,0/0,1/0,19/2,0/0,5/3,6/3,1/0,15/15,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131211,10/10,0/0,15/15,0/0,0/0,0/0,0/0,0/0,0/0,0/0,1/0,4/3,1/1,0/0,5/5,0/0,2/1,0/0,0/0,0/0,0/0,0/0,6/3,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131212,3/2,0/0,0/0,0/0,0/0,1/1,1/1,0/0,0/0,0/0,1/0,0/0,1/1,0/0,5/5,0/0,3/3,0/0,0/0,0/0,0/0,2/2,3/3,1/1,5/5,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131213,17/17,0/0,2/2,1/1,0/0,9/9,0/0,0/0,0/0,0/0,1/0,1/0,0/0,0/0,9/9,0/0,3/3,0/0,3/0,0/0,0/0,0/0,4/4,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131214,15/15,0/0,1/1,14/14,0/0,25/25,0/0,0/0,0/0,0/0,1/0,5/1,0/0,0/0,8/7,0/0,21/21,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131215,3/3,0/0,1/1,7/7,3/3,8/8,0/0,0/0,0/0,0/0,1/0,0/0,0/0,1/1,1/1,0/0,1/1,0/0,0/0,0/0,0/0,0/0,2/2,0/0,1/1,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
20131216,20/20,0/0,0/0,21/21,4/4,3/3,0/0,0/0,0/0,0/0,1/0,2/0,1/1,0/0,1/1,0/0,5/5,0/0,0/0,0/0,0/0,0/0,8/8,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0,0/0
